segment,day_start_approx,return_start_percent_approx,day_end_approx,return_end_percent_approx,marker_bridge
2756,16.888889,-0.580357,17.0,-0.580357,False
2757,16.888889,-2.3125,17.0,-2.3125,False
2758,16.888889,-2.830357,17.0,-2.830357,False
2759,16.888889,-4.366071,17.0,-4.375,False
2760,16.888889,-5.366071,17.0,-5.366071,False
2761,17.0,5.161871,17.111111,5.161871,False
2762,17.0,4.964029,17.111111,4.982014,False
2763,17.0,2.823741,17.111111,2.823741,False
2764,17.0,1.82554,17.111111,1.82554,False
2765,17.0,0.782374,17.111111,0.782374,False
2766,17.0,-0.580357,17.111111,-0.580357,False
2767,17.0,-2.3125,17.111111,-2.321429,False
2768,17.0,-2.830357,17.111111,-2.830357,False
2769,17.0,-4.375,17.111111,-4.375,False
2770,17.0,-5.366071,17.111111,-5.366071,False
2771,17.111111,5.161871,17.222222,5.170863,False
2772,17.111111,4.982014,17.222222,4.982014,False
2773,17.111111,2.823741,17.222222,2.823741,False
2774,17.111111,1.82554,17.222222,1.82554,False
2775,17.111111,0.782374,17.222222,0.782374,False
2776,17.111111,-0.580357,17.222222,-0.580357,False
2777,17.111111,-2.321429,17.222222,-2.321429,False
2778,17.111111,-2.830357,17.222222,-2.830357,False
2779,17.111111,-4.375,17.222222,-4.375,False
2780,17.111111,-5.366071,17.222222,-5.366071,False
2781,17.222222,5.170863,17.333333,5.170863,False
2782,17.222222,4.982014,17.333333,4.991007,False
2783,17.222222,2.823741,17.333333,2.823741,False
2784,17.222222,1.82554,17.333333,1.82554,False
2785,17.222222,0.782374,17.333333,0.782374,False
2786,17.222222,-0.580357,17.333333,-0.571429,False
2787,17.222222,-2.321429,17.333333,-2.330357,False
2788,17.222222,-2.830357,17.333333,-2.839286,False
2789,17.222222,-4.375,17.333333,-4.383929,False
2790,17.222222,-5.366071,17.333333,-5.375,False
2791,17.333333,5.170863,17.444444,5.179856,False
2792,17.333333,4.991007,17.444444,4.991007,False
2793,17.333333,2.823741,17.444444,2.823741,False
2794,17.333333,1.82554,17.444444,1.834532,False
2795,17.333333,0.782374,17.444444,0.782374,False
2796,17.333333,-0.571429,17.444444,-0.571429,False
2797,17.333333,-2.330357,17.444444,-2.339286,False
2798,17.333333,-2.839286,17.444444,-2.839286,False
2799,17.333333,-4.383929,17.444444,-4.392857,False
2800,17.333333,-5.375,17.444444,-5.366071,False
2801,17.444444,4.991007,17.555556,4.991007,False
2802,17.444444,2.823741,17.555556,2.823741,False
2803,17.444444,1.834532,17.555556,1.843525,False
2804,17.444444,0.782374,17.555556,0.782374,False
2805,17.444444,-0.571429,17.555556,-0.571429,False
2806,17.444444,-2.339286,17.555556,-2.339286,False
2807,17.444444,-2.839286,17.555556,-2.839286,False
2808,17.444444,-4.392857,17.555556,-4.410714,False
2809,17.444444,-5.366071,17.555556,-5.366071,False
2810,17.555556,4.991007,17.666667,4.991007,False
2811,17.555556,2.823741,17.666667,2.823741,False
2812,17.555556,1.843525,17.666667,1.843525,False
2813,17.555556,0.782374,17.666667,0.782374,False
2814,17.555556,-0.571429,17.666667,-0.5625,False
2815,17.555556,-2.339286,17.666667,-2.348214,False
2816,17.555556,-2.839286,17.666667,-2.848214,False
2817,17.555556,-4.410714,17.666667,-4.428571,False
2818,17.555556,-5.366071,17.666667,-5.366071,False
2819,17.666667,5.179856,17.777778,5.179856,False
2820,17.666667,4.991007,17.777778,5.0,False
2821,17.666667,2.823741,17.777778,2.823741,False
2822,17.666667,1.843525,17.777778,1.843525,False
2823,17.666667,0.782374,17.777778,0.782374,False
2824,17.666667,-0.5625,17.777778,-0.5625,False
2825,17.666667,-2.348214,17.777778,-2.348214,False
2826,17.666667,-2.848214,17.777778,-2.848214,False
2827,17.666667,-4.428571,17.777778,-4.446429,False
2828,17.666667,-5.366071,17.777778,-5.357143,False
2829,17.777778,5.179856,17.888889,5.179856,False
2830,17.777778,5.0,17.888889,5.008993,False
2831,17.777778,2.823741,17.888889,2.823741,False
2832,17.777778,1.843525,17.888889,1.852518,False
2833,17.777778,0.782374,17.888889,0.782374,False
2834,17.777778,-0.5625,17.888889,-0.5625,False
2835,17.777778,-2.348214,17.888889,-2.348214,False
2836,17.777778,-2.848214,17.888889,-2.848214,False
2837,17.777778,-4.446429,17.888889,-4.464286,False
2838,17.777778,-5.357143,17.888889,-5.348214,False
2839,17.888889,5.179856,18.0,5.179856,False
2840,17.888889,5.008993,18.0,5.008993,False
2841,17.888889,2.823741,18.0,2.823741,False
2842,17.888889,1.852518,18.0,1.861511,False
2843,17.888889,0.782374,18.0,0.782374,False
2844,17.888889,-0.5625,18.0,-0.5625,False
2845,17.888889,-2.348214,18.0,-2.348214,False
2846,17.888889,-2.848214,18.0,-2.848214,False
2847,17.888889,-4.464286,18.0,-4.473214,False
2848,17.888889,-5.348214,18.0,-5.348214,False
2849,18.0,5.179856,18.111111,5.188849,False
2850,18.0,5.008993,18.111111,5.008993,False
2851,18.0,2.823741,18.111111,2.823741,False
2852,18.0,1.861511,18.111111,1.861511,False
2853,18.0,0.782374,18.111111,0.782374,False
2854,18.0,-0.5625,18.111111,-0.5625,False
2855,18.0,-2.348214,18.111111,-2.357143,False
2856,18.0,-2.848214,18.111111,-2.866071,False
2857,18.0,-4.473214,18.111111,-4.491071,False
2858,18.0,-5.348214,18.111111,-5.348214,False
2859,18.111111,5.188849,18.222222,5.188849,False
2860,18.111111,5.008993,18.222222,5.008993,False
2861,18.111111,2.823741,18.222222,2.823741,False
2862,18.111111,1.861511,18.222222,1.861511,False
2863,18.111111,0.782374,18.222222,0.782374,False
2864,18.111111,-0.5625,18.222222,-0.5625,False
2865,18.111111,-2.357143,18.222222,-2.357143,False
2866,18.111111,-2.866071,18.222222,-2.866071,False
2867,18.111111,-4.491071,18.222222,-4.491071,False
2868,18.111111,-5.348214,18.222222,-5.348214,False
2869,18.222222,5.188849,18.333333,5.188849,False
2870,18.222222,5.008993,18.333333,5.008993,False
2871,18.222222,2.823741,18.333333,2.823741,False
2872,18.222222,1.861511,18.333333,1.861511,False
2873,18.222222,0.782374,18.333333,0.782374,False
2874,18.222222,-0.5625,18.333333,-0.5625,False
2875,18.222222,-2.357143,18.333333,-2.357143,False
2876,18.222222,-2.866071,18.333333,-2.866071,False
2877,18.222222,-4.491071,18.333333,-4.517857,False
2878,18.222222,-5.348214,18.333333,-5.348214,False
2879,18.333333,5.188849,18.444444,5.188849,False
2880,18.333333,5.008993,18.444444,5.008993,False
2881,18.333333,2.823741,18.444444,2.823741,False
2882,18.333333,1.861511,18.444444,1.861511,False
2883,18.333333,0.782374,18.444444,0.782374,False
2884,18.333333,-0.5625,18.444444,-0.553571,False
2885,18.333333,-2.357143,18.444444,-2.357143,False
2886,18.333333,-2.866071,18.444444,-2.866071,False
2887,18.333333,-4.517857,18.444444,-4.526786,False
2888,18.333333,-5.348214,18.444444,-5.339286,False
2889,18.444444,5.188849,18.555556,5.197842,False
2890,18.444444,5.008993,18.555556,5.017986,False
2891,18.444444,2.823741,18.555556,2.823741,False
2892,18.444444,1.861511,18.555556,1.870504,False
2893,18.444444,0.782374,18.555556,0.782374,False
2894,18.444444,-0.553571,18.555556,-0.5625,False
2895,18.444444,-2.357143,18.555556,-2.357143,False
2896,18.444444,-2.866071,18.555556,-2.866071,False
2897,18.444444,-4.526786,18.555556,-4.535714,False
2898,18.444444,-5.339286,18.555556,-5.339286,False
2899,18.555556,5.197842,18.666667,5.206835,False
2900,18.555556,5.017986,18.666667,5.026978,False
2901,18.555556,2.823741,18.666667,2.823741,False
2902,18.555556,1.870504,18.666667,1.870504,False
2903,18.555556,0.782374,18.666667,0.782374,False
2904,18.555556,-0.5625,18.666667,-0.571429,False
2905,18.555556,-2.357143,18.666667,-2.357143,False
2906,18.555556,-2.866071,18.666667,-2.866071,False
2907,18.555556,-4.535714,18.666667,-4.553571,False
2908,18.555556,-5.339286,18.666667,-5.339286,False
2909,18.666667,5.206835,18.777778,5.206835,False
2910,18.666667,5.026978,18.777778,5.026978,False
2911,18.666667,2.823741,18.777778,2.823741,False
2912,18.666667,1.870504,18.777778,1.870504,False
2913,18.666667,0.782374,18.777778,0.782374,False
2914,18.666667,-0.571429,18.777778,-0.571429,False
2915,18.666667,-2.357143,18.777778,-2.366071,False
2916,18.666667,-2.866071,18.777778,-2.866071,False
2917,18.666667,-4.553571,18.777778,-4.553571,False
2918,18.666667,-5.339286,18.777778,-5.330357,False
2919,18.777778,5.206835,18.888889,5.206835,False
2920,18.777778,5.026978,18.888889,5.026978,False
2921,18.777778,2.823741,18.888889,2.823741,False
2922,18.777778,1.870504,18.888889,1.870504,False
2923,18.777778,0.782374,18.888889,0.782374,False
2924,18.777778,-0.571429,18.888889,-0.571429,False
2925,18.777778,-2.366071,18.888889,-2.366071,False
2926,18.777778,-2.866071,18.888889,-2.866071,False
2927,18.777778,-4.553571,18.888889,-4.571429,False
2928,18.777778,-5.330357,18.888889,-5.330357,False
2929,18.888889,5.206835,19.0,5.215827,False
2930,18.888889,5.026978,19.0,5.035971,False
2931,18.888889,2.823741,19.0,2.805755,False
2932,18.888889,1.870504,19.0,1.879496,False
2933,18.888889,0.782374,19.0,0.791367,False
2934,18.888889,-0.571429,19.0,-0.580357,False
2935,18.888889,-2.366071,19.0,-2.357143,False
2936,18.888889,-2.866071,19.0,-2.866071,False
2937,18.888889,-4.571429,19.0,-4.580357,False
2938,18.888889,-5.330357,19.0,-5.321429,False
2939,19.0,5.215827,19.111111,5.22482,False
2940,19.0,5.035971,19.111111,5.053957,False
2941,19.0,2.805755,19.111111,2.805755,False
2942,19.0,1.879496,19.111111,1.879496,False
2943,19.0,0.791367,19.111111,0.791367,False
2944,19.0,-0.580357,19.111111,-0.580357,False
2945,19.0,-2.357143,19.111111,-2.357143,False
2946,19.0,-2.866071,19.111111,-2.866071,False
2947,19.0,-4.580357,19.111111,-4.598214,False
2948,19.0,-5.321429,19.111111,-5.303571,False
2949,19.111111,5.22482,19.222222,5.22482,False
2950,19.111111,5.053957,19.222222,5.053957,False
2951,19.111111,2.805755,19.222222,2.805755,False
2952,19.111111,1.879496,19.222222,1.888489,False
2953,19.111111,0.791367,19.222222,0.791367,False
2954,19.111111,-0.580357,19.222222,-0.580357,False
2955,19.111111,-2.357143,19.222222,-2.357143,False
2956,19.111111,-2.866071,19.222222,-2.866071,False
2957,19.111111,-4.598214,19.222222,-4.598214,False
2958,19.111111,-5.303571,19.222222,-5.285714,False
2959,19.222222,5.22482,19.333333,5.22482,False
2960,19.222222,5.053957,19.333333,5.053957,False
2961,19.222222,2.805755,19.333333,2.805755,False
2962,19.222222,1.888489,19.333333,1.897482,False
2963,19.222222,0.791367,19.333333,0.791367,False
2964,19.222222,-0.580357,19.333333,-0.580357,False
2965,19.222222,-2.357143,19.333333,-2.348214,False
2966,19.222222,-2.866071,19.333333,-2.866071,False
2967,19.222222,-4.598214,19.333333,-4.616071,False
2968,19.222222,-5.285714,19.333333,-5.267857,False
2969,19.333333,5.22482,19.444444,5.22482,False
2970,19.333333,5.053957,19.444444,5.071942,False
2971,19.333333,2.805755,19.444444,2.805755,False
2972,19.333333,1.897482,19.444444,1.897482,False
2973,19.333333,0.791367,19.444444,0.791367,False
2974,19.333333,-0.580357,19.444444,-0.580357,False
2975,19.333333,-2.348214,19.444444,-2.348214,False
2976,19.333333,-2.866071,19.444444,-2.866071,False
2977,19.333333,-4.616071,19.444444,-4.625,False
2978,19.333333,-5.267857,19.444444,-5.232143,False
2979,19.444444,5.22482,19.555556,5.242806,False
2980,19.444444,5.071942,19.555556,5.089928,False
2981,19.444444,2.805755,19.555556,2.805755,False
2982,19.444444,1.897482,19.555556,1.915468,False
2983,19.444444,0.791367,19.555556,0.791367,False
2984,19.444444,-0.580357,19.555556,-0.580357,False
2985,19.444444,-2.348214,19.555556,-2.348214,False
2986,19.444444,-2.866071,19.555556,-2.866071,False
2987,19.444444,-4.625,19.555556,-4.633929,False
2988,19.444444,-5.232143,19.555556,-5.214286,False
2989,19.555556,5.242806,19.666667,5.242806,False
2990,19.555556,5.089928,19.666667,5.107914,False
2991,19.555556,2.805755,19.666667,2.805755,False
2992,19.555556,1.915468,19.666667,1.915468,False
2993,19.555556,0.791367,19.666667,0.791367,False
2994,19.555556,-0.580357,19.666667,-0.580357,False
2995,19.555556,-2.348214,19.666667,-2.348214,False
2996,19.555556,-2.866071,19.666667,-2.866071,False
2997,19.555556,-4.633929,19.666667,-4.642857,False
2998,19.555556,-5.214286,19.666667,-5.1875,False
2999,19.666667,5.242806,19.777778,5.260791,False
3000,19.666667,5.107914,19.777778,5.125899,False
3001,19.666667,2.805755,19.777778,2.805755,False
3002,19.666667,1.915468,19.777778,1.915468,False
3003,19.666667,0.791367,19.777778,0.791367,False
3004,19.666667,-0.580357,19.777778,-0.580357,False
3005,19.666667,-2.348214,19.777778,-2.348214,False
3006,19.666667,-2.866071,19.777778,-2.866071,False
3007,19.666667,-4.642857,19.777778,-4.651786,False
3008,19.666667,-5.1875,19.777778,-5.160714,False
3009,19.777778,5.260791,19.888889,5.260791,False
3010,19.777778,5.125899,19.888889,5.143885,False
3011,19.777778,2.805755,19.888889,2.805755,False
3012,19.777778,1.915468,19.888889,1.915468,False
3013,19.777778,0.791367,19.888889,0.782374,False
3014,19.777778,-0.580357,19.888889,-0.589286,False
3015,19.777778,-2.348214,19.888889,-2.348214,False
3016,19.777778,-2.866071,19.888889,-2.875,False
3017,19.777778,-4.651786,19.888889,-4.651786,False
3018,19.777778,-5.160714,19.888889,-5.160714,False
3019,19.888889,5.260791,20.0,5.278777,False
3020,19.888889,5.143885,20.0,5.152878,False
3021,19.888889,2.805755,20.0,2.805755,False
3022,19.888889,1.915468,20.0,1.92446,False
3023,19.888889,0.782374,20.0,0.782374,False
3024,19.888889,-0.589286,20.0,-0.580357,False
3025,19.888889,-2.348214,20.0,-2.348214,False
3026,19.888889,-2.875,20.0,-2.875,False
3027,19.888889,-4.651786,20.0,-4.669643,False
3028,19.888889,-5.160714,20.0,-5.151786,False
3029,20.0,5.278777,20.111111,5.28777,False
3030,20.0,5.152878,20.111111,5.161871,False
3031,20.0,2.805755,20.111111,2.805755,False
3032,20.0,1.92446,20.111111,1.92446,False
3033,20.0,0.782374,20.111111,0.782374,False
3034,20.0,-0.580357,20.111111,-0.580357,False
3035,20.0,-2.348214,20.111111,-2.348214,False
3036,20.0,-2.875,20.111111,-2.883929,False
3037,20.0,-4.669643,20.111111,-4.669643,False
3038,20.0,-5.151786,20.111111,-5.151786,False
3039,20.111111,5.28777,20.222222,5.305755,False
3040,20.111111,5.161871,20.222222,5.179856,False
3041,20.111111,2.805755,20.222222,2.805755,False
3042,20.111111,1.92446,20.222222,1.92446,False
3043,20.111111,0.782374,20.222222,0.773381,False
3044,20.111111,-0.580357,20.222222,-0.580357,False
3045,20.111111,-2.348214,20.222222,-2.348214,False
3046,20.111111,-2.883929,20.222222,-2.883929,False
3047,20.111111,-4.669643,20.222222,-4.669643,False
3048,20.111111,-5.151786,20.222222,-5.151786,False
3049,20.222222,5.305755,20.333333,5.323741,False
3050,20.222222,5.179856,20.333333,5.188849,False
3051,20.222222,2.805755,20.333333,2.805755,False
3052,20.222222,1.92446,20.333333,1.92446,False
3053,20.222222,0.773381,20.333333,0.773381,False
3054,20.222222,-0.580357,20.333333,-0.580357,False
3055,20.222222,-2.348214,20.333333,-2.348214,False
3056,20.222222,-2.883929,20.333333,-2.892857,False
3057,20.222222,-4.669643,20.333333,-4.669643,False
3058,20.222222,-5.151786,20.333333,-5.151786,False
3059,20.333333,5.323741,20.444444,5.341727,False
3060,20.333333,5.188849,20.444444,5.188849,False
3061,20.333333,2.805755,20.444444,2.814748,False
3062,20.333333,1.92446,20.444444,1.92446,False
3063,20.333333,0.773381,20.444444,0.764388,False
3064,20.333333,-0.580357,20.444444,-0.580357,False
3065,20.333333,-2.348214,20.444444,-2.348214,False
3066,20.333333,-2.892857,20.444444,-2.892857,False
3067,20.333333,-4.669643,20.444444,-4.660714,False
3068,20.333333,-5.151786,20.444444,-5.151786,False
3069,20.444444,5.341727,20.555556,5.350719,False
3070,20.444444,5.188849,20.555556,5.188849,False
3071,20.444444,2.814748,20.555556,2.814748,False
3072,20.444444,1.92446,20.555556,1.933453,False
3073,20.444444,0.764388,20.555556,0.755396,False
3074,20.444444,-0.580357,20.555556,-0.580357,False
3075,20.444444,-2.348214,20.555556,-2.357143,False
3076,20.444444,-2.892857,20.555556,-2.901786,False
3077,20.444444,-4.660714,20.555556,-4.651786,False
3078,20.444444,-5.151786,20.555556,-5.151786,False
3079,20.555556,5.350719,20.666667,5.359712,False
3080,20.555556,5.188849,20.666667,5.197842,False
3081,20.555556,2.814748,20.666667,2.814748,False
3082,20.555556,1.933453,20.666667,1.933453,False
3083,20.555556,0.755396,20.666667,0.755396,False
3084,20.555556,-0.580357,20.666667,-0.580357,False
3085,20.555556,-2.357143,20.666667,-2.357143,False
3086,20.555556,-2.901786,20.666667,-2.910714,False
3087,20.555556,-4.651786,20.666667,-4.642857,False
3088,20.555556,-5.151786,20.666667,-5.151786,False
3089,20.666667,5.359712,20.777778,5.377698,False
3090,20.666667,5.197842,20.777778,5.197842,False
3091,20.666667,2.814748,20.777778,2.814748,False
3092,20.666667,1.933453,20.777778,1.933453,False
3093,20.666667,0.755396,20.777778,0.746403,False
3094,20.666667,-0.580357,20.777778,-0.580357,False
3095,20.666667,-2.357143,20.777778,-2.357143,False
3096,20.666667,-2.910714,20.777778,-2.919643,False
3097,20.666667,-4.642857,20.777778,-4.625,False
3098,20.666667,-5.151786,20.777778,-5.151786,False
3099,20.777778,5.377698,20.888889,5.395683,False
3100,20.777778,5.197842,20.888889,5.197842,False
3101,20.777778,2.814748,20.888889,2.814748,False
3102,20.777778,1.933453,20.888889,1.933453,False
3103,20.777778,0.746403,20.888889,0.746403,False
3104,20.777778,-0.580357,20.888889,-0.580357,False
3105,20.777778,-2.357143,20.888889,-2.357143,False
3106,20.777778,-2.919643,20.888889,-2.928571,False
3107,20.777778,-4.625,20.888889,-4.625,False
3108,20.777778,-5.151786,20.888889,-5.151786,False
3109,20.888889,5.395683,21.0,5.413669,False
3110,20.888889,5.197842,21.0,5.197842,False
3111,20.888889,2.814748,21.0,2.814748,False
3112,20.888889,1.933453,21.0,1.933453,False
3113,20.888889,0.746403,21.0,0.73741,False
3114,20.888889,-0.580357,21.0,-0.571429,False
3115,20.888889,-2.357143,21.0,-2.357143,False
3116,20.888889,-2.928571,21.0,-2.9375,False
3117,20.888889,-4.625,21.0,-4.616071,False
3118,20.888889,-5.151786,21.0,-5.151786,False
3119,21.0,5.413669,21.111111,5.431655,False
3120,21.0,5.197842,21.111111,5.206835,False
3121,21.0,2.814748,21.111111,2.814748,False
3122,21.0,1.933453,21.111111,1.933453,False
3123,21.0,0.73741,21.111111,0.728417,False
3124,21.0,-0.571429,21.111111,-0.571429,False
3125,21.0,-2.357143,21.111111,-2.357143,False
